Gene_ID,uncleaned,cloak,divvier,taper,divvierpf,gene_cloak,gene_divvier,gene_taper,gene_divvierpf,propagate
5184,0.619271324,0.625271324,0.653271324,0.644271324,0.619271324,0.679271324,0.626271324,0.679271324,0.636271324,0.663271324
5185,0.601002672,0.667002672,0.688002672,0.723002672,0.676002672,0.641002672,0.617002672,0.609002672,0.604002672,0.650002672
5186,0.738932646,0.746932646,0.776932646,0.785932646,0.797932646,0.770932646,0.751932646,0.788932646,0.763932646,0.786932646
5187,0.588220518,0.625220518,0.682220518,0.640220518,0.674220518,0.653220518,0.614220518,0.650220518,0.636220518,0.611220518
5188,0.659614295,0.647614295,0.733614295,0.667614295,0.717614295,0.737614295,0.698614295,0.682614295,0.709614295,0.719614295
5189,0.650595957,0.664595957,0.678595957,0.673595957,0.710595957,0.722595957,0.713595957,0.727595957,0.722595957,0.703595957
5190,0.612386023,0.718386023,0.751386023,0.709386023,0.718386023,0.679386023,0.627386023,0.645386023,0.633386023,0.694386023
5191,0.607108508,0.651108508,0.638108508,0.590108508,0.666108508,0.667108508,0.644108508,0.654108508,0.634108508,0.669108508
5192,0.612845965,0.605845965,0.621845965,0.615845965,0.611845965,0.727845965,0.671845965,0.663845965,0.663845965,0.668845965
5193,0.983633227,1.023633227,0.999633227,1.007633227,1.025633227,1.008633227,0.983633227,1.034633227,1.006633227,1.035633227
5194,0.496687743,0.506687743,0.519687743,0.493687743,0.502687743,0.631687743,0.563687743,0.564687743,0.562687743,0.597687743
5195,0.707938362,0.755938362,0.767938362,0.759938362,0.799938362,0.763938362,0.803938362,0.808938362,0.763938362,0.806938362
5196,0.695745284,0.699745284,0.743745284,0.739745284,0.787745284,0.802745284,0.772745284,0.783745284,0.755745284,0.785745284
5197,0.583994523,0.611994523,0.619994523,0.615994523,0.624994523,0.643994523,0.607994523,0.626994523,0.591994523,0.633994523
5198,0.645087637,0.670087637,0.708087637,0.693087637,0.728087637,0.722087637,0.705087637,0.709087637,0.678087637,0.673087637
5199,0.72143673,0.73543673,0.74543673,0.71943673,0.73443673,0.78043673,0.75843673,0.79743673,0.75343673,0.75543673
5200,0.807341722,0.763341722,0.814341722,0.814341722,0.847341722,0.859341722,0.858341722,0.836341722,0.826341722,0.833341722
5201,0.579654193,0.599654193,0.605654193,0.617654193,0.634654193,0.666654193,0.646654193,0.674654193,0.647654193,0.656654193
5202,0.721447181,0.727447181,0.759447181,0.748447181,0.736447181,0.796447181,0.797447181,0.799447181,0.766447181,0.779447181
5203,0.748286597,0.771286597,0.814286597,0.729286597,0.811286597,0.828286597,0.838286597,0.817286597,0.818286597,0.878286597
5204,0.60802403,0.64702403,0.68402403,0.68702403,0.69302403,0.67902403,0.64702403,0.67902403,0.64402403,0.65002403
5205,0.56909202,0.54709202,0.61109202,0.59109202,0.62509202,0.66409202,0.67009202,0.63609202,0.63109202,0.66509202
5206,0.690538623,0.736538623,0.713538623,0.693538623,0.739538623,0.757538623,0.702538623,0.750538623,0.735538623,0.744538623
5207,0.78742663,0.83042663,0.82442663,0.85642663,0.84642663,0.86842663,0.85742663,0.87342663,0.84542663,0.86642663
5208,0.61022954,0.62022954,0.67722954,0.66822954,0.68122954,0.69222954,0.65022954,0.65722954,0.64822954,0.67722954
5209,0.499374993,0.453374993,0.537374993,0.527374993,0.507374993,0.594374993,0.566374993,0.568374993,0.555374993,0.558374993
5210,0.418805435,0.494805435,0.489805435,0.496805435,0.490805435,0.488805435,0.460805435,0.490805435,0.471805435,0.477805435
5211,0.747980527,0.736980527,0.793980527,0.765980527,0.763980527,0.831980527,0.819980527,0.803980527,0.808980527,0.819980527
5212,0.822599285,0.845599285,0.844599285,0.826599285,0.840599285,0.902599285,0.881599285,0.898599285,0.869599285,0.882599285
5213,0.630734773,0.655734773,0.675734773,0.673734773,0.624734773,0.692734773,0.662734773,0.688734773,0.666734773,0.703734773
5214,0.584221362,0.668221362,0.687221362,0.674221362,0.642221362,0.696221362,0.631221362,0.669221362,0.661221362,0.660221362
5215,0.653796973,0.705796973,0.680796973,0.733796973,0.702796973,0.727796973,0.760796973,0.763796973,0.725796973,0.766796973
5216,0.780600937,0.760600937,0.815600937,0.797600937,0.763600937,0.851600937,0.793600937,0.824600937,0.831600937,0.803600937
5217,0.665904839,0.692904839,0.696904839,0.668904839,0.723904839,0.704904839,0.708904839,0.722904839,0.672904839,0.737904839
5218,0.718572667,0.729572667,0.776572667,0.739572667,0.775572667,0.791572667,0.819572667,0.784572667,0.763572667,0.786572667
5219,0.718804194,0.735804194,0.703804194,0.737804194,0.750804194,0.829804194,0.758804194,0.823804194,0.805804194,0.806804194
5220,0.76444941,0.78344941,0.78744941,0.77744941,0.83444941,0.82944941,0.78844941,0.79144941,0.78944941,0.86044941
5221,0.478954025,0.516954025,0.537954025,0.536954025,0.515954025,0.515954025,0.521954025,0.531954025,0.515954025,0.506954025
5222,0.619800857,0.605800857,0.664800857,0.638800857,0.657800857,0.712800857,0.682800857,0.685800857,0.692800857,0.691800857
5223,0.605833193,0.667833193,0.706833193,0.669833193,0.638833193,0.698833193,0.692833193,0.697833193,0.673833193,0.688833193
5224,0.579820288,0.550820288,0.648820288,0.539820288,0.588820288,0.651820288,0.655820288,0.658820288,0.645820288,0.659820288
5225,0.557257292,0.638257292,0.631257292,0.590257292,0.608257292,0.624257292,0.622257292,0.639257292,0.594257292,0.610257292
5226,0.503255696,0.546255696,0.533255696,0.527255696,0.613255696,0.539255696,0.501255696,0.523255696,0.522255696,0.521255696
5227,0.654410755,0.670410755,0.707410755,0.662410755,0.679410755,0.729410755,0.701410755,0.705410755,0.696410755,0.722410755
5228,0.727084544,0.754084544,0.744084544,0.720084544,0.766084544,0.751084544,0.744084544,0.756084544,0.728084544,0.785084544
5229,0.668391057,0.683391057,0.699391057,0.721391057,0.752391057,0.737391057,0.705391057,0.701391057,0.697391057,0.763391057
5230,0.647816542,0.685816542,0.706816542,0.697816542,0.679816542,0.742816542,0.698816542,0.711816542,0.705816542,0.728816542
5231,0.550461768,0.599461768,0.640461768,0.618461768,0.600461768,0.633461768,0.612461768,0.600461768,0.618461768,0.620461768
5232,0.687708622,0.750708622,0.752708622,0.747708622,0.831708622,0.762708622,0.733708622,0.750708622,0.707708622,0.717708622
5233,0.648133334,0.645133334,0.643133334,0.632133334,0.683133334,0.734133334,0.720133334,0.716133334,0.721133334,0.716133334
5234,0.58507669,0.64307669,0.76907669,0.68507669,0.71607669,0.67507669,0.62207669,0.67707669,0.66107669,0.66407669
5235,0.663216372,0.712216372,0.675216372,0.645216372,0.698216372,0.732216372,0.690216372,0.723216372,0.714216372,0.754216372
5236,0.77859051,0.80959051,0.82659051,0.81059051,0.85459051,0.85459051,0.83859051,0.86759051,0.81559051,0.86159051
5237,0.626618734,0.686618734,0.705618734,0.711618734,0.715618734,0.685618734,0.694618734,0.714618734,0.666618734,0.719618734
5238,0.71445062,0.77045062,0.75945062,0.75545062,0.76345062,0.77745062,0.78545062,0.78845062,0.74845062,0.78145062
5239,0.610890401,0.582890401,0.630890401,0.656890401,0.676890401,0.670890401,0.661890401,0.681890401,0.701890401,0.694890401
5240,0.649265986,0.667265986,0.707265986,0.708265986,0.671265986,0.717265986,0.723265986,0.709265986,0.704265986,0.739265986
5241,0.484367987,0.516367987,0.512367987,0.512367987,0.543367987,0.499367987,0.497367987,0.490367987,0.499367987,0.516367987
5242,0.61324802,0.71824802,0.68524802,0.69424802,0.73024802,0.69324802,0.69124802,0.67224802,0.66124802,0.70124802
5243,0.724929265,0.750929265,0.773929265,0.791929265,0.819929265,0.735929265,0.767929265,0.774929265,0.755929265,0.750929265
5244,0.569538231,0.607538231,0.575538231,0.632538231,0.695538231,0.650538231,0.603538231,0.647538231,0.637538231,0.654538231
5245,0.707922172,0.710922172,0.770922172,0.703922172,0.749922172,0.791922172,0.745922172,0.747922172,0.740922172,0.757922172
5246,0.798697321,0.899697321,0.855697321,0.821697321,0.863697321,0.862697321,0.817697321,0.827697321,0.820697321,0.801697321
5247,0.615970943,0.587970943,0.613970943,0.618970943,0.652970943,0.695970943,0.692970943,0.674970943,0.705970943,0.703970943
5248,0.733846227,0.753846227,0.774846227,0.788846227,0.816846227,0.826846227,0.786846227,0.847846227,0.778846227,0.819846227
5249,0.615694932,0.620694932,0.639694932,0.693694932,0.672694932,0.723694932,0.670694932,0.678694932,0.654694932,0.664694932
5250,0.720327873,0.726327873,0.798327873,0.775327873,0.803327873,0.787327873,0.789327873,0.783327873,0.763327873,0.756327873
5251,0.502527361,0.592527361,0.556527361,0.591527361,0.571527361,0.608527361,0.565527361,0.570527361,0.590527361,0.563527361
5252,0.713640314,0.734640314,0.741640314,0.742640314,0.793640314,0.751640314,0.745640314,0.757640314,0.754640314,0.738640314
5253,0.63588737,0.67688737,0.66988737,0.67988737,0.74688737,0.74888737,0.71788737,0.70688737,0.71888737,0.74688737
5254,0.679021244,0.714021244,0.754021244,0.757021244,0.774021244,0.760021244,0.723021244,0.742021244,0.722021244,0.767021244
5255,0.615966659,0.684966659,0.764966659,0.683966659,0.691966659,0.707966659,0.680966659,0.690966659,0.671966659,0.689966659
5256,0.651186136,0.688186136,0.701186136,0.693186136,0.712186136,0.781186136,0.780186136,0.798186136,0.778186136,0.798186136
5257,0.61827892,0.61027892,0.68527892,0.59927892,0.70027892,0.70627892,0.68727892,0.65727892,0.68927892,0.71927892
5258,0.612370647,0.657370647,0.654370647,0.662370647,0.667370647,0.713370647,0.673370647,0.687370647,0.670370647,0.687370647
5259,0.687263267,0.662263267,0.754263267,0.696263267,0.696263267,0.763263267,0.742263267,0.737263267,0.729263267,0.762263267
5260,0.616350028,0.652350028,0.707350028,0.708350028,0.682350028,0.733350028,0.709350028,0.716350028,0.680350028,0.685350028
5261,0.532854364,0.535854364,0.535854364,0.558854364,0.552854364,0.565854364,0.597854364,0.613854364,0.608854364,0.596854364
5262,0.726979921,0.782979921,0.761979921,0.781979921,0.809979921,0.796979921,0.809979921,0.807979921,0.793979921,0.807979921
5263,0.730098313,0.813098313,0.849098313,0.758098313,0.847098313,0.837098313,0.771098313,0.794098313,0.785098313,0.813098313
5264,0.660717976,0.632717976,0.687717976,0.642717976,0.711717976,0.748717976,0.755717976,0.775717976,0.744717976,0.756717976
5265,0.627798096,0.667798096,0.688798096,0.629798096,0.684798096,0.707798096,0.673798096,0.699798096,0.669798096,0.711798096
5266,0.774015544,0.821015544,0.828015544,0.784015544,0.860015544,0.862015544,0.828015544,0.838015544,0.846015544,0.852015544
5267,0.718081362,0.745081362,0.816081362,0.820081362,0.785081362,0.771081362,0.749081362,0.793081362,0.745081362,0.792081362
5268,0.539909914,0.572909914,0.626909914,0.589909914,0.622909914,0.648909914,0.618909914,0.635909914,0.644909914,0.608909914
5269,0.464355983,0.506355983,0.493355983,0.477355983,0.509355983,0.502355983,0.505355983,0.486355983,0.496355983,0.559355983
5270,0.681026516,0.648026516,0.746026516,0.728026516,0.730026516,0.729026516,0.689026516,0.738026516,0.729026516,0.737026516
5271,0.651940714,0.679940714,0.701940714,0.704940714,0.700940714,0.709940714,0.656940714,0.698940714,0.698940714,0.707940714
5272,0.640418025,0.686418025,0.731418025,0.674418025,0.755418025,0.711418025,0.673418025,0.678418025,0.668418025,0.705418025
5273,0.706031754,0.720031754,0.705031754,0.698031754,0.713031754,0.787031754,0.782031754,0.790031754,0.769031754,0.817031754
5274,0.627131895,0.639131895,0.639131895,0.612131895,0.664131895,0.714131895,0.674131895,0.702131895,0.654131895,0.708131895
5275,0.786143424,0.806143424,0.806143424,0.844143424,0.824143424,0.884143424,0.810143424,0.899143424,0.847143424,0.885143424
5276,0.723012422,0.774012422,0.780012422,0.776012422,0.808012422,0.772012422,0.754012422,0.775012422,0.782012422,0.795012422
5277,0.566250094,0.602250094,0.605250094,0.542250094,0.646250094,0.623250094,0.599250094,0.642250094,0.587250094,0.623250094
5278,0.616286377,0.710286377,0.672286377,0.599286377,0.676286377,0.682286377,0.663286377,0.677286377,0.660286377,0.684286377
5279,0.518153977,0.568153977,0.523153977,0.540153977,0.552153977,0.638153977,0.612153977,0.636153977,0.626153977,0.587153977
5280,0.931681985,0.949681985,0.950681985,1.001681985,0.991681985,0.986681985,0.962681985,1.007681985,0.987681985,0.960681985
5281,0.491287549,0.522287549,0.538287549,0.540287549,0.596287549,0.578287549,0.523287549,0.581287549,0.550287549,0.590287549
5282,0.6237799,0.6857799,0.7077799,0.6627799,0.7147799,0.6837799,0.6747799,0.6767799,0.6327799,0.6447799
5283,0.555156599,0.592156599,0.596156599,0.565156599,0.645156599,0.567156599,0.566156599,0.617156599,0.577156599,0.593156599
5284,0.773412629,0.806412629,0.835412629,0.810412629,0.861412629,0.883412629,0.887412629,0.864412629,0.867412629,0.874412629
5285,0.487307018,0.535307018,0.547307018,0.543307018,0.526307018,0.560307018,0.523307018,0.532307018,0.524307018,0.512307018
5286,0.689921032,0.720921032,0.749921032,0.762921032,0.766921032,0.773921032,0.739921032,0.756921032,0.741921032,0.772921032
5287,0.622247768,0.686247768,0.643247768,0.701247768,0.644247768,0.708247768,0.640247768,0.652247768,0.668247768,0.669247768
5288,0.683855754,0.729855754,0.795855754,0.742855754,0.748855754,0.775855754,0.775855754,0.781855754,0.790855754,0.763855754
5289,0.639510289,0.643510289,0.676510289,0.672510289,0.632510289,0.682510289,0.665510289,0.651510289,0.659510289,0.664510289
5290,0.799345709,0.799345709,0.788345709,0.757345709,0.831345709,0.937345709,0.879345709,0.908345709,0.881345709,0.903345709
5291,0.542861412,0.505861412,0.564861412,0.543861412,0.575861412,0.623861412,0.548861412,0.580861412,0.577861412,0.616861412
5292,0.632907892,0.727907892,0.678907892,0.696907892,0.747907892,0.701907892,0.686907892,0.700907892,0.692907892,0.689907892
5293,0.686314353,0.653314353,0.748314353,0.773314353,0.756314353,0.776314353,0.732314353,0.728314353,0.745314353,0.764314353
5294,0.54177268,0.51577268,0.54877268,0.46977268,0.54577268,0.61377268,0.63077268,0.62677268,0.58777268,0.60377268
5295,0.669520262,0.696520262,0.762520262,0.708520262,0.715520262,0.697520262,0.705520262,0.697520262,0.670520262,0.699520262
5296,0.400431112,0.404431112,0.444431112,0.382431112,0.445431112,0.529431112,0.489431112,0.476431112,0.462431112,0.503431112
5297,0.552779548,0.623779548,0.596779548,0.609779548,0.616779548,0.619779548,0.615779548,0.619779548,0.611779548,0.610779548
5298,0.651169941,0.688169941,0.682169941,0.659169941,0.716169941,0.682169941,0.664169941,0.686169941,0.658169941,0.676169941
5299,0.644676818,0.683676818,0.649676818,0.623676818,0.733676818,0.730676818,0.744676818,0.724676818,0.736676818,0.734676818
5300,0.628621834,0.656621834,0.634621834,0.630621834,0.698621834,0.741621834,0.706621834,0.665621834,0.689621834,0.690621834
5301,0.668626134,0.638626134,0.675626134,0.668626134,0.652626134,0.744626134,0.704626134,0.718626134,0.737626134,0.714626134
5302,0.722357943,0.725357943,0.774357943,0.724357943,0.716357943,0.807357943,0.794357943,0.815357943,0.769357943,0.820357943
5303,0.595499121,0.627499121,0.603499121,0.589499121,0.654499121,0.639499121,0.638499121,0.663499121,0.635499121,0.680499121
5304,0.629776931,0.675776931,0.660776931,0.682776931,0.644776931,0.701776931,0.668776931,0.676776931,0.652776931,0.663776931
5305,0.661942404,0.597942404,0.667942404,0.658942404,0.703942404,0.719942404,0.746942404,0.711942404,0.715942404,0.720942404
5306,0.806856871,0.806856871,0.831856871,0.801856871,0.808856871,0.847856871,0.864856871,0.832856871,0.853856871,0.880856871
5307,0.517749796,0.591749796,0.635749796,0.620749796,0.593749796,0.623749796,0.586749796,0.569749796,0.587749796,0.570749796
5308,0.668083441,0.672083441,0.643083441,0.691083441,0.696083441,0.756083441,0.724083441,0.735083441,0.715083441,0.749083441
5309,0.794007627,0.794007627,0.857007627,0.820007627,0.840007627,0.828007627,0.833007627,0.846007627,0.830007627,0.857007627
5310,0.679718138,0.727718138,0.747718138,0.722718138,0.795718138,0.773718138,0.744718138,0.752718138,0.759718138,0.755718138
5311,0.567996725,0.585996725,0.623996725,0.579996725,0.609996725,0.636996725,0.607996725,0.629996725,0.638996725,0.611996725
5312,0.709953424,0.695953424,0.735953424,0.706953424,0.744953424,0.767953424,0.765953424,0.778953424,0.745953424,0.752953424
5313,0.603238466,0.648238466,0.708238466,0.684238466,0.701238466,0.719238466,0.669238466,0.670238466,0.664238466,0.634238466
5314,0.800736082,0.818736082,0.843736082,0.771736082,0.860736082,0.839736082,0.836736082,0.851736082,0.828736082,0.821736082
5315,0.789895091,0.839895091,0.860895091,0.851895091,0.881895091,0.856895091,0.837895091,0.823895091,0.845895091,0.898895091
5316,0.537819292,0.507819292,0.532819292,0.510819292,0.540819292,0.613819292,0.576819292,0.615819292,0.567819292,0.617819292
5317,0.601214229,0.620214229,0.635214229,0.632214229,0.654214229,0.631214229,0.647214229,0.666214229,0.652214229,0.651214229
5318,0.617846356,0.663846356,0.716846356,0.680846356,0.709846356,0.757846356,0.726846356,0.736846356,0.719846356,0.725846356
5319,0.749659901,0.746659901,0.757659901,0.786659901,0.787659901,0.846659901,0.803659901,0.799659901,0.815659901,0.829659901
5320,0.767106332,0.789106332,0.825106332,0.814106332,0.840106332,0.819106332,0.791106332,0.810106332,0.792106332,0.807106332
5321,0.650700905,0.657700905,0.695700905,0.731700905,0.674700905,0.702700905,0.684700905,0.656700905,0.659700905,0.695700905
5322,0.675069088,0.684069088,0.723069088,0.734069088,0.726069088,0.767069088,0.749069088,0.776069088,0.753069088,0.765069088
5323,0.7662297,0.8192297,0.8192297,0.7882297,0.8282297,0.8432297,0.8192297,0.8252297,0.8192297,0.8392297
